ID;SENT_FROM_NAME;SENT_FROM_ID;RECIVED_BY_NAME;RECIVED_BY_ID;Absendeort;Absendeort_id;Ankunftsort;Ankunftsort_id;Nummer_Harris;Journalnummer;Aufbewahrungsort;Aufbewahrungsinstitution;Signatur;url_facsimile;published_in;published_in_url;Datum;letter_text;status_letter_text;summary_en;persons_mentioned;topics_mentioned;normalized_text;scan_erhalten;upload_transkribus;ATR_processed;ATR_proofread;tei_encoded
lassberg-letter-0531;Joseph von Laßberg;lassberg-correspondent-0373;Ildefons von Arx;lassberg-correspondent-0169;Heiligenberg;lassberg-place-0066;;;301;;St.Gallen;Stiftsbibliothek;;;;;1818-12-12;;;;;;;;;;;
lassberg-letter-0532;Joseph von Laßberg;lassberg-correspondent-0373;Ildefons von Arx;lassberg-correspondent-0169;Eppishausen;lassberg-place-0043;;;302;;St.Gallen;Stiftsbibliothek;;;;;1818-12-21;;;;;;;;;;;
lassberg-letter-0533;Joseph von Laßberg;lassberg-correspondent-0373;Johann Caspar von Orelli;lassberg-correspondent-0192;Eppishausen;lassberg-place-0043;;;303;;Zürich;Zentralbibliothek;Handschriftenabteilung, FA vOrelli 4;;;;1818-12-22;;;;;;;;;;;
lassberg-letter-0534;Joseph von Laßberg;lassberg-correspondent-0373;Ildefons von Arx;lassberg-correspondent-0169;Eppishausen;lassberg-place-0043;;;260;140;St.Gallen;Stiftsbibliothek;;;;;1818-12-26;;;;;;;;;;;
lassberg-letter-0535;Joseph von Laßberg;lassberg-correspondent-0373;Johann Caspar von Orelli;lassberg-correspondent-0192;Eppishausen;lassberg-place-0043;;;304;;Zürich;Zentralbibliothek;Handschriftenabteilung, FA vOrelli 4;;;;1818-12-30;;;;;;;;;;;
lassberg-letter-0536;Joseph von Laßberg;lassberg-correspondent-0373;Georg Escher vom Berg;lassberg-correspondent-0133;Heiligenberg;lassberg-place-0066;;;305;3;Zürich;Zentralbibliothek;Handschriftenabteilung, FA Escher vL 140.174;;;;1819-01-01;;;;;;;;;;;
lassberg-letter-0537;Joseph von Laßberg;lassberg-correspondent-0373;Friedrich Carl von und zu Brenken;lassberg-correspondent-0113;Heiligenberg;lassberg-place-0066;;;306;4;Erpernburg;Archiv der Freiherren von und zu Brenken;;;Alfred Cohausz, Der Schwager der Annette von Droste. 20 unbekannte Briefe des Reichsfreiherrn Joseph von Laszberg aus den Jahren 1814 (richtig: 1817)-1849. In: WZ 95 (1939), S. 45-87, S. 5;https://www.lwl.org/westfaelische-geschichte/txt/wz-9716.pdf;1819-01-01;;;;;;;;;;;
lassberg-letter-0538;Joseph von Laßberg;lassberg-correspondent-0373;Jacob Grimm;lassberg-correspondent-0170;Eppishausen;lassberg-place-0043;;;307;?;;;;;Albert Leitzmann, Briefe des Freiherrn Joseph von Laßberg an Jakob Grimm. In: Sitzungsberichte der Preußischen Akademie der Wissenschaften. Berlin 1931, S. 1026-1105, S. 1037;-;1819-01-16;;;;;;;;;;;
lassberg-letter-0539;Ludwig von Madroux;lassberg-correspondent-0289;Joseph von Laßberg;lassberg-correspondent-0373;Messkirch;lassberg-place-0102;;;1801;;Dortmund;Stadt- und Landesbibliothek;;;;;1819-01-30;;;;;;;;;;;
lassberg-letter-0540;Kasimir Walchner;lassberg-correspondent-0269;Joseph von Laßberg;lassberg-correspondent-0373;Radolfzell;lassberg-place-0121;;;1802;;Karlsruhe;Badische Landesbibliothek;;;;;1819-01-31;;;;;;;;;;;
lassberg-letter-0541;Caroline Luise von Schaumburg-Lippe;lassberg-correspondent-0061;Joseph von Laßberg;lassberg-correspondent-0373;Bückeburg;lassberg-place-0014;;;1803;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1819-02-02;;;;;;;;;;;
lassberg-letter-0542;Ildefons von Arx;lassberg-correspondent-0169;Joseph von Laßberg;lassberg-correspondent-0373;St. Gallen;lassberg-place-0141;;;1804;;St.Gallen;Stiftsbibliothek;;;;;1819-02-06;;;;;;;;;;;
lassberg-letter-0543;Joseph von Laßberg;lassberg-correspondent-0373;Ildefons von Arx;lassberg-correspondent-0169;Heiligenberg;lassberg-place-0066;;;308;56;St.Gallen;Stiftsbibliothek;;;;;1819-02-14;;;;;;;;;;;
lassberg-letter-0544;Joseph von Laßberg;lassberg-correspondent-0373;Georg Escher vom Berg;lassberg-correspondent-0133;Heiligenberg;lassberg-place-0066;;;309;57;Zürich;Zentralbibliothek;Handschriftenabteilung, FA Escher vL 140.174;;;;1819-02-15;;;;;;;;;;;
lassberg-letter-0545;Ildefons von Arx;lassberg-correspondent-0169;Joseph von Laßberg;lassberg-correspondent-0373;St. Gallen;lassberg-place-0141;;;1805;;St.Gallen;Stiftsbibliothek;;;;;1819-02-18;;;;;;;;;;;
lassberg-letter-0546;Karl Egon III. zu Fürstenberg;lassberg-correspondent-0250;Joseph von Laßberg;lassberg-correspondent-0373;Donaueschingen;lassberg-place-0037;;;1806;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1819-02-18;;;;;;;;;;;
lassberg-letter-0547;Joseph von Laßberg;lassberg-correspondent-0373;Ildefons von Arx;lassberg-correspondent-0169;Heiligenberg;lassberg-place-0066;;;310;65;St.Gallen;Stiftsbibliothek;;;;;1819-02-23;;;;;;;;;;;
lassberg-letter-0548;Ildefons von Arx;lassberg-correspondent-0169;Joseph von Laßberg;lassberg-correspondent-0373;St. Gallen;lassberg-place-0141;;;1807;;St.Gallen;Stiftsbibliothek;;;;;1819-02-26;;;;;;;;;;;
lassberg-letter-0549;Johann JakobHorner;lassberg-correspondent-0203;Joseph von Laßberg;lassberg-correspondent-0373;Zürich;lassberg-place-0166;;;1808;;Zürich;Zentralbibliothek;Handschriftenabteilung, Ms M 8.32a;;;;1819-02-27;;;;;;;;;;;
lassberg-letter-0550;Joseph von Laßberg;lassberg-correspondent-0373;Franz Josef Waitzenegger;lassberg-correspondent-0101;Heiligenberg;lassberg-place-0066;;;311;;Bregenz;Vorarlberger Landesarchiv;;;Max Binder, Über Joseph Freiherrn von Laßberg und seinen Anteil an der Geschichtsschreibung des Bodenseegebietes. In: Schriften des Vereins für Geschichte des Bodensees und seiner Umgebung 57 (1929), S. 83-116, S. 106-09;https://www.digishelf.de/objekt/bsz014854767_1929/84/;1819-03-01;;;;;;;;;;;
lassberg-letter-0551;Caroline Luise von Schaumburg-Lippe;lassberg-correspondent-0061;Joseph von Laßberg;lassberg-correspondent-0373;Bückeburg;lassberg-place-0014;;;1809;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1819-03-04;;;;;;;;;;;
lassberg-letter-0552;Joseph von Laßberg;lassberg-correspondent-0373;Johann Martin Usteri;lassberg-correspondent-0210;Heiligenberg;lassberg-place-0066;;;312;93;Zürich;Zentralbibliothek;Handschriftenabteilung, Ms V 312.78;;;;1819-03-08;;;;;;;;;;;
lassberg-letter-0553;Franz Josef Waitzenegger;lassberg-correspondent-0101;Joseph von Laßberg;lassberg-correspondent-0373;Bregenz;lassberg-place-0030;;;1810;;Karlsruhe;Badische Landesbibliothek;;;;;1819-03-09;;;;;;;;;;;
lassberg-letter-0554;Joseph von Laßberg;lassberg-correspondent-0373;Lambert Büchler;lassberg-correspondent-0274;Heiligenberg;lassberg-place-0066;;;313;?;;;;;Karl Bartsch, Bericht über die Sitzungen der germanistischen Section der XXIV. Versammlung deutscher Philologen und Schulmänner zu Heidelberg, 27. bis 30. Sept. 1865. In: Germania 10 (1865), S. 498-508, S. 505/t;https://upload.wikimedia.org/wikipedia/commons/c/cc/Germania_10_1865.pdf;1819-04-03;;;;;;;;;;;
lassberg-letter-0555;Joseph von Laßberg;lassberg-correspondent-0373;Lambert Büchler;lassberg-correspondent-0274;Heiligenberg;lassberg-place-0066;;;314;?;;;;;Karl Georg Dümge und Franz Joseph Mone, Historische Uebersicht der Entstehung, Begründung, und der bisherigen Vorarbeiten der Gesellschaft. In: Archiv der Gesellschaft für ältere deutsche Geschichtskunde 1 (1820), S. 53-72, S. 65/R;-;1819-04-03;;;;;;;;;;;
lassberg-letter-0556;Leopoldine zu Hohenlohe-Waldenburg-Schillingsfürst;lassberg-correspondent-0276;Joseph von Laßberg;lassberg-correspondent-0373;Donaueschingen;lassberg-place-0037;;;1811;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1819-04-27;;;;;;;;;;;
lassberg-letter-0557;Leopoldine zu Hohenlohe-Waldenburg-Schillingsfürst;lassberg-correspondent-0276;Joseph von Laßberg;lassberg-correspondent-0373;Donaueschingen;lassberg-place-0037;;;1812;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1819-04-28;;;;;;;;;;;
lassberg-letter-0558;Ludwig von Madroux;lassberg-correspondent-0289;Joseph von Laßberg;lassberg-correspondent-0373;Augsburg;lassberg-place-0012;;;1813;;Dortmund;Stadt- und Landesbibliothek;;;;;1819-05-02;;;;;;;;;;;
lassberg-letter-0559;Leopoldine zu Hohenlohe-Waldenburg-Schillingsfürst;lassberg-correspondent-0276;Joseph von Laßberg;lassberg-correspondent-0373;Donaueschingen;lassberg-place-0037;;;1814;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1819-05-06;;;;;;;;;;;
lassberg-letter-0560;Leopoldine zu Hohenlohe-Waldenburg-Schillingsfürst;lassberg-correspondent-0276;Joseph von Laßberg;lassberg-correspondent-0373;Donaueschingen;lassberg-place-0037;;;1815;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1819-05-07;;;;;;;;;;;
lassberg-letter-0561;Joseph von Laßberg;lassberg-correspondent-0373;Johann Martin Usteri;lassberg-correspondent-0210;Heiligenberg;lassberg-place-0066;;;315;213;Zürich;Zentralbibliothek;Handschriftenabteilung, Ms V 312.78;;;;1819-05-11;;;;;;;;;;;
lassberg-letter-0562;Joseph von Laßberg;lassberg-correspondent-0373;Philipp Lüthard;lassberg-correspondent-0323;Heiligenberg;lassberg-place-0066;;;316;215;Luzern;Staatsarchiv;;;;;1819-05-13;;;;;;;;;;;
lassberg-letter-0563;Joseph von Laßberg;lassberg-correspondent-0373;Joseph Thaddäus von Reischach;lassberg-correspondent-0237;Heiligenberg;lassberg-place-0066;;;317;219;Schlatt unter Krähen;Freiherrlich Reischachsches Archiv;;;Helmut Maurer, Joseph von Laßbergs politische Haltung im Lichte neuer Quellen. In: Hegau 6 (1958), S. 119-36, S. 135;https://www.hegau-geschichtsverein.de/wp-content/uploads/hegau_06_1958_maurer_briefe_lassberg_reischach.pdf;1819-05-13;;;;;;;;;;;
lassberg-letter-0564;Joseph von Laßberg;lassberg-correspondent-0373;Philipp Lüthard;lassberg-correspondent-0323;Heiligenberg;lassberg-place-0066;;;318;238;Luzern;Staatsarchiv;;;;;1819-05-28;;;;;;;;;;;
lassberg-letter-0565;Jacob Grimm;lassberg-correspondent-0170;Joseph von Laßberg;lassberg-correspondent-0373;Kassel;lassberg-place-0075;;;1816;;Krakau;Jagiellonische Bibliothek;;;Franz Pfeiffer, Zur Geschichte der deutschen Philologie. Briefe an Joseph Freiherrn von Laßberg. Postum hg. von Joseph Maria Wagner. In: Germania 13 (1868), S. 118-27, 244-49, 365-84 und 487-508, S. 246;https://upload.wikimedia.org/wikipedia/commons/a/a8/Germania_13_1868.pdf;1819-05-28;;;;;;;;;;;
lassberg-letter-0566;Joseph von Laßberg;lassberg-correspondent-0373;Franz Josef Waitzenegger;lassberg-correspondent-0101;Heiligenberg;lassberg-place-0066;;;319;;Bregenz;Vorarlberger Landesarchiv;;;Max Binder, Über Joseph Freiherrn von Laßberg und seinen Anteil an der Geschichtsschreibung des Bodenseegebietes. In: Schriften des Vereins für Geschichte des Bodensees und seiner Umgebung 57 (1929), S. 83-116, S. 109;https://www.digishelf.de/objekt/bsz014854767_1929/84/;1819-06-17;;;;;;;;;;;
lassberg-letter-0567;Ildefons von Arx;lassberg-correspondent-0169;Joseph von Laßberg;lassberg-correspondent-0373;St. Gallen;lassberg-place-0141;;;1817;;St.Gallen;Stiftsbibliothek;;;;;1819-07-07;;;;;;;;;;;
lassberg-letter-0568;Joseph von Laßberg;lassberg-correspondent-0373;Johann Martin Usteri;lassberg-correspondent-0210;Heiligenberg;lassberg-place-0066;;;320;289;Zürich;Zentralbibliothek;Handschriftenabteilung, Ms V 312.78;;;;1819-07-15;;;;;;;;;;;
lassberg-letter-0569;Johann Martin Usteri;lassberg-correspondent-0210;Joseph von Laßberg;lassberg-correspondent-0373;Unbekannt;lassberg-place-0152;;;1818;;Zürich;Zentralbibliothek;Ms Briefe, Usteri 3.7;;;;1819-07-25;;;;;;;;;;;
lassberg-letter-0570;Ludwig von Madroux;lassberg-correspondent-0289;Joseph von Laßberg;lassberg-correspondent-0373;München;lassberg-place-0097;;;1819;;Dortmund;Stadt- und Landesbibliothek;;;;;1819-07-29;;;;;;;;;;;
lassberg-letter-0571;Joseph von Laßberg;lassberg-correspondent-0373;Ildefons von Arx;lassberg-correspondent-0169;Heiligenberg;lassberg-place-0066;;;321;307;St.Gallen;Stiftsbibliothek;;;;;1819-08-01;;;;;;;;;;;
lassberg-letter-0572;Joseph von Laßberg;lassberg-correspondent-0373;Johann Martin Usteri;lassberg-correspondent-0210;Heiligenberg;lassberg-place-0066;;;322;329;Zürich;Zentralbibliothek;Handschriftenabteilung, Ms V 312.78;;;;1819-08-08;;;;;;;;;;;
lassberg-letter-0573;Johann Martin Usteri;lassberg-correspondent-0210;Joseph von Laßberg;lassberg-correspondent-0373;Zürich;lassberg-place-0166;;;1820;;Zürich;Zentralbibliothek;Ms Briefe, Usteri 3.7;;;;1819-08-30;;;;;;;;;;;
lassberg-letter-0574;Georg Escher vom Berg;lassberg-correspondent-0133;Joseph von Laßberg;lassberg-correspondent-0373;Berg am Irchel;lassberg-place-0021;;;1821;;Karlsruhe;Badische Landesbibliothek;;;;;1819-09-03;;;;;;;;;;;
lassberg-letter-0575;Ildefons von Arx;lassberg-correspondent-0169;Joseph von Laßberg;lassberg-correspondent-0373;St. Gallen;lassberg-place-0141;;;1822;;St.Gallen;Stiftsbibliothek;;;;;1819-09-11;;;;;;;;;;;
lassberg-letter-0576;Joseph von Laßberg;lassberg-correspondent-0373;Ildefons von Arx;lassberg-correspondent-0169;Eppishausen;lassberg-place-0043;;;323;368;St.Gallen;Stiftsbibliothek;;;;;1819-09-16;;;;;;;;;;;
lassberg-letter-0577;Heinrich Remigius Sauerländer;lassberg-correspondent-0152;Joseph von Laßberg;lassberg-correspondent-0373;Aarau;lassberg-place-0001;;;1823;;Luzern;Staatsarchiv;;;;;1819-10-13;;;;;;;;;;;
lassberg-letter-0578;Johann JakobHorner;lassberg-correspondent-0203;Joseph von Laßberg;lassberg-correspondent-0373;Zürich;lassberg-place-0166;;;1824;;Zürich;Zentralbibliothek;Handschriftenabteilung, Ms M 8.32a;;;;1819-10-16;;;;;;;;;;;
lassberg-letter-0579;Johann JakobHorner;lassberg-correspondent-0203;Joseph von Laßberg;lassberg-correspondent-0373;Zürich;lassberg-place-0166;;;1825;;Zürich;Zentralbibliothek;Handschriftenabteilung, Ms M 8.32a;;;;1819-10-22;;;;;;;;;;;
lassberg-letter-0580;Joseph von Laßberg;lassberg-correspondent-0373;Ildefons von Arx;lassberg-correspondent-0169;Eppishausen;lassberg-place-0043;;;324;427;St.Gallen;Stiftsbibliothek;;;;;1819-10-31;;;;;;;;;;;
lassberg-letter-0581;Ildefons von Arx;lassberg-correspondent-0169;Joseph von Laßberg;lassberg-correspondent-0373;St. Gallen;lassberg-place-0141;;;1826;;St.Gallen;Stiftsbibliothek;;;;;1819-11-06;;;;;;;;;;;
lassberg-letter-0582;Joseph von Laßberg;lassberg-correspondent-0373;Ildefons von Arx;lassberg-correspondent-0169;Eppishausen;lassberg-place-0043;;;325;448;St.Gallen;Stiftsbibliothek;;;;;1819-11-19;;;;;;;;;;;
lassberg-letter-0583;Ildefons von Arx;lassberg-correspondent-0169;Joseph von Laßberg;lassberg-correspondent-0373;St. Gallen;lassberg-place-0141;;;1827;;St.Gallen;Stiftsbibliothek;;;;;1819-11-19;;;;;;;;;;;
lassberg-letter-0584;Joseph von Laßberg;lassberg-correspondent-0373;Johann Caspar von Orelli;lassberg-correspondent-0192;Eppishausen;lassberg-place-0043;;;326;450;Zürich;Zentralbibliothek;Handschriftenabteilung, FA vOrelli 4;;;;1819-11-22;;;;;;;;;;;
lassberg-letter-0585;Joseph von Laßberg;lassberg-correspondent-0373;Johann Martin Usteri;lassberg-correspondent-0210;Eppishausen;lassberg-place-0043;;;327;452;Zürich;Zentralbibliothek;Handschriftenabteilung, Ms V 312.78;;;;1819-11-23;;;;;;;;;;;
lassberg-letter-0586;Johann Martin Usteri;lassberg-correspondent-0210;Joseph von Laßberg;lassberg-correspondent-0373;Unbekannt;lassberg-place-0152;;;1828;;Zürich;Zentralbibliothek;Ms Briefe, Usteri 3.7;;;;1819-11-24;;;;;;;;;;;
lassberg-letter-0587;Philipp Lüthard;lassberg-correspondent-0323;Joseph von Laßberg;lassberg-correspondent-0373;Luzern;lassberg-place-0093;;;1829;;Luzern;Staatsarchiv;;;;;1819-11-27;;;;;;;;;;;
lassberg-letter-0588;Johann JakobHorner;lassberg-correspondent-0203;Joseph von Laßberg;lassberg-correspondent-0373;Zürich;lassberg-place-0166;;;1830;;Zürich;Zentralbibliothek;Handschriftenabteilung, Ms M 8.32a;;;;1819-12-02;;;;;;;;;;;
lassberg-letter-0589;Joseph von Laßberg;lassberg-correspondent-0373;Johann Martin Usteri;lassberg-correspondent-0210;Eppishausen;lassberg-place-0043;;;328;475;Zürich;Zentralbibliothek;Handschriftenabteilung, Ms V 312.78;;;;1819-12-03;;;;;;;;;;;
lassberg-letter-0590;Joseph von Laßberg;lassberg-correspondent-0373;Georg Escher vom Berg;lassberg-correspondent-0133;Eppishausen;lassberg-place-0043;;;329;476;Zürich;Zentralbibliothek;Handschriftenabteilung, FA Escher vL 140.174;;;;1819-12-03;;;;;;;;;;;
lassberg-letter-0591;Johann Martin Usteri;lassberg-correspondent-0210;Joseph von Laßberg;lassberg-correspondent-0373;Zürich;lassberg-place-0166;;;1831;;Zürich;Zentralbibliothek;Ms Briefe, Usteri 3.7;;;;1819-12-07;;;;;;;;;;;
lassberg-letter-0592;Joseph von Laßberg;lassberg-correspondent-0373;Ildefons von Arx;lassberg-correspondent-0169;Eppishausen;lassberg-place-0043;;;330;486;St.Gallen;Stiftsbibliothek;;;;;1819-12-10;;;;;;;;;;;
lassberg-letter-0593;Joseph von Laßberg;lassberg-correspondent-0373;Johann JakobHorner;lassberg-correspondent-0203;Eppishausen;lassberg-place-0043;;;331;488;Zürich;Zentralbibliothek;Handschriftenabteilung, Ms M 8.32;;H. Blümmer, Aus Briefen an J.J. Horner (1773-1831). In: Zürcher Taschenbuch NP 14 (1891), S. 1-26, S. 19/t;-;1819-12-10;;;;;;;;;;;
lassberg-letter-0594;Ildefons von Arx;lassberg-correspondent-0169;Joseph von Laßberg;lassberg-correspondent-0373;St. Gallen;lassberg-place-0141;;;1832;;St.Gallen;Stiftsbibliothek;;;;;1819-12-28;;;;;;;;;;;
lassberg-letter-0595;Johann JakobHorner;lassberg-correspondent-0203;Joseph von Laßberg;lassberg-correspondent-0373;Zürich;lassberg-place-0166;;;1833;;Zürich;Zentralbibliothek;Handschriftenabteilung, Ms M 8.32a;;;;1819-12-31;;;;;;;;;;;
lassberg-letter-0596;Johann Caspar Zellweger;lassberg-correspondent-0193;Joseph von Laßberg;lassberg-correspondent-0373;Trogen (Appenzell Ausserrhoden);lassberg-place-0150;;;1834;;Winterthur;Stadtbibliothek;Ms BRH 513/91;;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 1;https://books.google.de/books?id=KIHHQBvr1nkC;1820-01-06;;;;;;;;;;;
lassberg-letter-0597;Joseph von Laßberg;lassberg-correspondent-0373;Johann Martin Usteri;lassberg-correspondent-0210;Eppishausen;lassberg-place-0043;;;332;9;Zürich;Zentralbibliothek;Handschriftenabteilung, Ms V 312.78;;;;1820-01-13;;;;;;;;;;;
lassberg-letter-0598;Joseph von Laßberg;lassberg-correspondent-0373;Georg Escher vom Berg;lassberg-correspondent-0133;Eppishausen;lassberg-place-0043;;;333;16;Zürich;Zentralbibliothek;Handschriftenabteilung, FA Escher vL 140.174;;;;1820-01-15;;;;;;;;;;;
lassberg-letter-0599;Joseph von Laßberg;lassberg-correspondent-0373;Johann Caspar Zellweger;lassberg-correspondent-0193;Eppishausen;lassberg-place-0043;;;334;19;Trogen;Kantonsbibliothek Appenzell A.Rh.; Fa Zellweger 40/C 01, Bd. 3, S. 595-598;;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 2;https://books.google.de/books?id=KIHHQBvr1nkC;1820-01-16;;;;;;;done;done;done;;
lassberg-letter-0600;Johann Caspar Zellweger;lassberg-correspondent-0193;Joseph von Laßberg;lassberg-correspondent-0373;Trogen (Appenzell Ausserrhoden);lassberg-place-0150;;;1835;;Winterthur;Stadtbibliothek;Ms BRH 513/91;;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 3-6;https://books.google.de/books?id=KIHHQBvr1nkC;1820-01-22;;;;;;;;;;;
lassberg-letter-0601;Joseph von Laßberg;lassberg-correspondent-0373;Georg Escher vom Berg;lassberg-correspondent-0133;Eppishausen;lassberg-place-0043;;;335;45;Zürich;Zentralbibliothek;Handschriftenabteilung, FA Escher vL 140.174;;;;1820-01-27;;;;;;;;;;;
lassberg-letter-0602;Johann JakobHorner;lassberg-correspondent-0203;Joseph von Laßberg;lassberg-correspondent-0373;Zürich;lassberg-place-0166;;;1836;;Zürich;Zentralbibliothek;Handschriftenabteilung, Ms M 8.32a;;;;1820-01-28;;;;;;;;;;;
lassberg-letter-0603;Johann Martin Usteri;lassberg-correspondent-0210;Joseph von Laßberg;lassberg-correspondent-0373;Zürich;lassberg-place-0166;;;1837;;Zürich;Zentralbibliothek;Ms Briefe, Usteri 3.7;;;;1820-01-28;;;;;;;;;;;
lassberg-letter-0604;Joseph von Laßberg;lassberg-correspondent-0373;Friedrich Carl von und zu Brenken;lassberg-correspondent-0113;Eppishausen;lassberg-place-0043;;;336;82;Erpernburg;Archiv der Freiherren von und zu Brenken;;;Alfred Cohausz, Der Schwager der Annette von Droste. 20 unbekannte Briefe des Reichsfreiherrn Joseph von Laszberg aus den Jahren 1814 (richtig: 1817)-1849. In: WZ 95 (1939), S. 45-87, S. 52;https://www.lwl.org/westfaelische-geschichte/txt/wz-9716.pdf;1820-02-09;;;;;;;;;;;
lassberg-letter-0605;Joseph von Laßberg;lassberg-correspondent-0373;Ildefons von Arx;lassberg-correspondent-0169;Eppishausen;lassberg-place-0043;;;337;81;St.Gallen;Stiftsbibliothek;;;;;1820-02-10;;;;;;;;;;;
lassberg-letter-0606;Joseph von Laßberg;lassberg-correspondent-0373;Johann JakobHorner;lassberg-correspondent-0203;Eppishausen;lassberg-place-0043;;;338;92;Zürich;Zentralbibliothek;Handschriftenabteilung, Ms M 8.32;;H. Blümmer, Aus Briefen an J.J. Horner (1773-1831). In: Zürcher Taschenbuch NP 14 (1891), S. 1-26, S. 20/t;-;1820-02-15;;;;;;;;;;;
lassberg-letter-0607;Joseph von Laßberg;lassberg-correspondent-0373;Franz Josef Waitzenegger;lassberg-correspondent-0101;Eppishausen;lassberg-place-0043;;;339;98;Bregenz;Vorarlberger Landesarchiv;;;Max Binder, Über Joseph Freiherrn von Laßberg und seinen Anteil an der Geschichtsschreibung des Bodenseegebietes. In: Schriften des Vereins für Geschichte des Bodensees und seiner Umgebung 57 (1929), S. 83-116, S. 111;https://www.digishelf.de/objekt/bsz014854767_1929/84/;1820-02-16;;;;;;;;;;;
lassberg-letter-0608;Joseph von Laßberg;lassberg-correspondent-0373;Egbert Friedrich von Mülinen;lassberg-correspondent-0075;Eppishausen;lassberg-place-0043;;;340;100;Bern;Burgerbibliothek;;;;;1820-02-16;;;;;;;;;;;
lassberg-letter-0609;Ildefons von Arx;lassberg-correspondent-0169;Joseph von Laßberg;lassberg-correspondent-0373;St. Gallen;lassberg-place-0141;;;1838;;St.Gallen;Stiftsbibliothek;;;;;1820-02-18;;;;;;;;;;;
lassberg-letter-0610;Joseph von Laßberg;lassberg-correspondent-0373;Ildefons von Arx;lassberg-correspondent-0169;Eppishausen;lassberg-place-0043;;;341;107;St.Gallen;Stiftsbibliothek;;;;;1820-02-25;;;;;;;;;;;
lassberg-letter-0611;Ildefons von Arx;lassberg-correspondent-0169;Joseph von Laßberg;lassberg-correspondent-0373;St. Gallen;lassberg-place-0141;;;1839;;St.Gallen;Stiftsbibliothek;;;;;1820-02-25;;;;;;;;;;;
lassberg-letter-0612;Johann Martin Usteri;lassberg-correspondent-0210;Joseph von Laßberg;lassberg-correspondent-0373;Zürich;lassberg-place-0166;;;1840;;Zürich;Zentralbibliothek;Ms Briefe, Usteri 3.7;;;;1820-02-25;;;;;;;;;;;
lassberg-letter-0613;Joseph von Laßberg;lassberg-correspondent-0373;Johann Martin Usteri;lassberg-correspondent-0210;Eppishausen;lassberg-place-0043;;;342;112;Zürich;Zentralbibliothek;Handschriftenabteilung, Ms V 312.78;;;;1820-02-28;;;;;;;;;;;
